,sentiment,text,tokenized_text
28,1,eerily accurate depiction of depression .,"[7202, 2368, 3526, 6536, 4184, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
29,1,"feardotcom 's thrills are all cheap , but they mostly work .","[5728, 7313, 4564, 1254, 4016, 2080, 603, 13, 2488, 1749, 104, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
30,1,"fubar is very funny , but not always in a laugh-out-loud way .","[3655, 1665, 7148, 4415, 603, 13, 6850, 1607, 3894, 246, 3402, 5313, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
31,1,fulfills the minimum requirement of disney animation .,"[3295, 69, 2525, 6995, 6536, 6815, 5433, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
32,1,goes a long way on hedonistic gusto .,"[6508, 246, 1695, 5313, 5218, 3482, 5314, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
33,1,grainy photography mars an otherwise delightful comedy of errors .,"[1282, 7055, 7531, 7038, 3767, 4259, 6428, 6536, 4141, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
34,1,i 'm not generally a fan of vegetables but this batch is pretty cute .,"[7662, 5012, 6850, 2344, 246, 948, 6536, 6919, 13, 366, 7342, 1665, 7060, 7181, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
35,1,is red dragon worthy of a place alongside the other hannibal movies ?,"[1665, 5469, 6490, 5615, 6536, 246, 2133, 1101, 69, 3830, 4070, 2634, 2654, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
36,1,it 's quite diverting nonsense .,"[3822, 7313, 3941, 6205, 7091, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
37,1,it 's virtually impossible to like any of these despicable characters .,"[3822, 7313, 729, 4079, 3188, 4684, 3000, 6536, 1169, 7349, 385, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
38,1,it depends on how well flatulence gags fit into your holiday concept .,"[3822, 5751, 5218, 4231, 5099, 2983, 786, 1028, 259, 512, 5584, 264, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
39,1,may be the most undeserving victim of critical overkill since town and country .,"[4446, 7176, 69, 1577, 4362, 5191, 6536, 6367, 3283, 3218, 6567, 3247, 991, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
40,1,norton holds the film together .,"[1287, 1320, 69, 1629, 120, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
41,1,"not everyone will play the dark , challenging tune taught by the piano teacher .","[6850, 5119, 2704, 2491, 69, 4467, 603, 7123, 825, 6269, 3395, 69, 7251, 6847, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
42,1,paul cox needed to show it .,"[5485, 6160, 1216, 3188, 1518, 3822, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
43,1,perhaps the grossest movie ever made .,"[3330, 69, 6129, 5559, 6568, 1234, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
44,1,real women have curves does n't offer any easy answers .,"[2692, 6981, 3555, 2250, 2522, 3404, 888, 3000, 3430, 2828, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
45,1,"sean penn , you owe nicolas cage an apology .","[1578, 3099, 603, 1894, 3524, 1013, 6431, 7038, 6748, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
46,1,sex is one of those films that aims to confuse .,"[2601, 1665, 3415, 6536, 771, 5702, 5203, 224, 3188, 4988, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
47,1,spend your benjamins on a matinee .,"[60, 512, 4900, 5218, 246, 905, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
48,1,"the film has a kind of hard , cold effect .","[69, 1629, 1193, 246, 110, 6536, 3920, 603, 5232, 4634, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
49,1,the movie is not as terrible as the synergistic impulse that created it .,"[69, 5559, 1665, 6850, 2955, 3209, 2955, 69, 5114, 1334, 5203, 4640, 3822, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
50,1,this is not an easy film .,"[366, 1665, 6850, 7038, 3430, 1629, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
51,1,this sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder .,"[366, 3875, 4333, 169, 5306, 5798, 2319, 3247, 5621, 6379, 4892, 4617, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
52,1,tsai ming-liang 's ghosts are painfully aware of their not-being .,"[5025, 881, 7313, 4382, 1254, 2829, 4729, 6536, 3824, 2267, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
53,1,we do get the distinct impression that this franchise is drawing to a close .,"[6885, 3631, 3396, 69, 1763, 1850, 5203, 366, 5742, 1665, 3483, 3188, 246, 3194, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
54,1,you could hate it for the same reason .,"[1894, 4612, 6675, 3822, 7267, 69, 826, 7140, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
55,1,"you emerge dazed , confused as to whether you 've seen pornography or documentary .","[1894, 2565, 5768, 603, 3313, 2955, 3188, 3972, 1894, 5835, 5673, 7289, 4937, 6036, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
